"SKILLS 

o Programming language: ASP.NET MVC 6,Dapper,LinQ, Entity Framework, WPF, WCF, Entity Framework, HTML/CSS, JavaScript, JQuery, Javascript, JSON, Angular js, Knockoutjs,  Nodejs, ExpressJs, Require js ….
o 2rd Control: Telerik control for ASP.NET, Telerik Control,Component One, DevExpress
o Reporting Control: Crystal Report.
o OAuth 2.0
o JQuery Mobile , Phone Gap
o Solid understanding object-oriented Analysis & Design
o Application/Web servers: IIS6/7  
o Database: MS SQL Server 2014, Oracle, MongoDb
o Platform: Windows OS/ Android Studio
o IDE: Visual Studio 2015 
o Tracking Tool: Tortoise SVN, SVN-Git,, TFS
o Design Tool: Adobe Photoshop
o SEO Web Master
o Android Studi
","""SKL""","""SKILLS"""
"PERSONALITY

- High responsibility
- Eagle to lean
- Teamwork
- Be able to work under pressure
- Funny, Dynamic.
","""SKL""","""PERSONALITY"""
"Technical Skills  
Operating System MS Windows
Linux(basic)
Database  MS-SQL(2005/2008)
.NET Technologies • C#, VB.NET, Win Forms, COM+, WPF, LINQ, Model View - View Model(MVVM), Entity Framework
Java Technologies • Java(basic)
Web Technologies • HTML/DHTML, CSS3, HTML5
• JavaScript, Ajax, JQuery, JSon
• Web Services
• MVC3, MVC4
• ASP.NET Form
Multimedia Technologies • Action Script(basic)
• Dreamweaver, Macromedia Flash, Macro Media Fire Works, Adobe Illustrator(basic), Photoshop(basic)
Others • XML,UML, XAML, Ruby
• Crystal Report
• MS CMS Umbraco(basic)
• PHP and WordPress (basic)
","""SKL""","""Technical Skills  """
"Other Skills (management skills, soft skills)  
1. Working with team skill
2. Working independent ability
3. Information Analysis Search Skill (Space Certificate)
4. Task, Dead line management (Space Certificate)
5. Reading and comprehension on requirements of tasks via Email and Skype
6. Report and demonstration (Space Certificate)
7. Affective Communication (Space Certificate)
8. Time Management (Space Certificate)
9. Problems Management and Resolution (Space Certificate)

","""SKL""","""Other Skills"""
". Foreign Languages
English Intermediate level
","""SKL""","""Foreign Languages"""
"Skills
 Soft Skills
• Team work
 Programming Skills
• C/C++
• VB.NET, C#, ASP.NET Web form, ASP.Net MVC 5
• HTML, Javascript,Umbraco,sass,css
• MSQL Server 
• Linq, Entity.
• Store Procedure ,Trigger .
 Software
• Others: Visual Studio, Oralce
 Methodology
• Scrum
• Task manage: Jira, Excel…
","""SKL""","""Skills"""
"PROFESSIONAL DEVELOPEMENT

Computer 
• Programming skills: ASP, HTML, XML, CSS, VB Script, JavaScript, C/C++, C#, .NET Windows Application 1.1, Visual Basic, Java, VBA, Silk4Test, Regular expression, Perl, Bash Shell, Batch script
• Programming tools: Microsoft Visual Studio .NET 2003, SilkTest, Microsoft Visual C++, Visual InterDev, JRE,  K Develop, Qt lib, Gcc
• Database tools: MS SQL Server 2000, SQL 92
• Operating systems: Linux/Unix, Windows Server 2000/2003, Windows XP
• Web Servers: IIS, Apache
• Microsoft products: Office 2003 – Outlook, Word, Excel, Power Point, Project, Access

Languages & Soft skill
• Fluent in Vietnamese and English, spoken and written

General
• Good communication skills
• Strong in team work spirit
 
","""SKL""","""PROFESSIONAL DEVELOPEMENT
"""
"PROFESSIONAL SUMMARY
• More than 3 years software engineering experience including software requirement analysis, design, development, implementation, deployment and support on .NET framework and web application development.
• OOP concept and experiences
• Good communication & co-operate attitude with team member
• Excellent team work
• Self-managed
• Strong onsite working experiences
","""SKL""","""PROFESSIONAL SUMMARY"""
"SOFTWARE
• Programming languages: C#, VB.NET, ASP, ASP.NET 
• Microsoft .NET Framework : (1.x, 2.0, 3.x), ASP, ASP.NET, Web Service, WCF(Windows Communication Foundation), WPF(Windows Presentation Foundation)
• Database: Microsoft SQL Server 2005, SQL Server 2000, Microsoft Access, Oracle 
• Microsoft Office: Microsoft Office 2007
• Web technologies: XML, WSDL, CSS, Silverlight
• Scripting language: JavaScript, VB Script, JQuery
• Web Server: IIS 6.0, IIS 5.0
• Development tools: Visual Studio 2008, Microsoft Expression Blend
• Source controls: VSS 2005, VSS 2003, Sub Version
","""SKL""","""SOFTWARE"""
"OPERATING SYSTEMS
• Windows NT/2000/2003/XP/Window 7
","""SKL""","""OPERATING SYSTEMS"""
"Summary
• 5 year experience in Software Development
• 5 year experience working with C#, .NET, SQL Server
• 2 year experience working with Android SDK
","""SKL""","""Summary"""
"Skills
• Languages & Scripting:  C#, Java, JavaScript
• Frameworks:  Android SDK, MVC.NET Framework, ASP.NET
• Operating Systems: Windows, Mac
• Databases:  MS SQL, MySQL
• Web Servers: Apache, IIS
• Analysis & Design Tools: MS Visio, MS Project
• Configuration Management Tools: XAMPP, Nuget Packet Console
","""SKL""","""Skills"""
"Languages
• Can write and read documents in English
","""SKL""","""Languages"""
"Summary
• 5 years of experience in software development
• Good knowledge of Databases, Object-Oriented Analysis and Designs
• Strong experiences in developing web-based applications
","""SKL""","""Summary"""
"Skills
• Languages & Scripting: VB.NET, C#, JavaScript, HTML, XML, Java, C++
• Middleware: COM
• Operating Systems: Windows XP/2003/Window7
• Databases: MS SQL Server, Oracle, MS Access
• Web Servers: IIS
• Analysis & Design Tools: Microsoft Visio, Dreamweaver, FrontPage, Rational rose
• Graphic tools: Photoshop, Ms Paint.
• Other skill:
o Collect and analyze requirements of customers, design database, coding 
o Ability to manager, arrange, dispense tasks to members of project.
o Ability to manager time, activeness, self-motivation
o Good at team-working, deal with the job independently, solve problems quickly, adapting with the changes of work.
o Ability to work under pressure and have high responsibility
","""SKL""","""Skills"""
"Languages
 English: Good at reading IT document. Intermediate level in reading, writing, speaking and listening 
 Vietnamese: Native
","""SKL""","""Languages"""
"LANGUAGE SKILLS
• Good at reading English IT document 
• Intermediate level in reading, writing and listening English

","""SKL""","""LANGUAGE SKILLS"""
"
PROGRAMMING SKILLS - EXPERIENCE
• Main programming languages - Experience: 
o .NET (C#, VB, HTML, Javascript, CSS) and Winform (C#, VB) – 4.5 years
o MVC and JQuery - 1 Year
• Database – Experience
o SQL Server – 4.5 years
o Oracle – 1 year
o MS Access – 3 years
• Others:
o Java – 1 year
o C++ – 2 years
o XML – 2 years
o Linq – 1 years

","""SKL""","""PROGRAMMING SKILLS - EXPERIENCE"""
"OTHER SKILLS
• Can make website template (by CSS - HTML) according to design templates (.psd)
• Can collect and analyze requirements of customers, design database and coding the application independently or as a team
• Can use the other editors: Dreamweaver, front page …
• Ability to manager, monitor, arrange and dispense tasks to members of Project
• Can use very well the graphic some software such as: Photoshop, MS Paint…
• Abilities: Ability to manage time, activeness , self-motivation
• Good organization, Communication, negotiation, presentation skills 
• Good at team –  working, deal with the job independently, solve problems  quickly, adapting  with the changes of work
• Ability to work under pressure and meet tight deadlines
• Have a high sense of responsibility
• Well organizing such as birthday party or Christmas party and some events like that
","""SKL""","""OTHER SKILLS"""
"Summary of Skills

Application Development Proficiency Level
 Level Years Last Used
.NET application (C#, VB.NET) Expert 3 2008
Workflow ( Framework 3.0 ) Intermediate 1 2008
Java Intermediate 2 2007
C/C++ Intermediate 2 2008
Borland Delphi 2005 Advance 1 2006
Web Application Development Proficiency Level
Java2EE  Advance 1 2007
HTML/CSS/JavaScript Intermediate 1 2008
ASP.NET Advance 1 2008
IDEs – Eclipse Intermediate 1 2007
Database Application Development Proficiency Level
MS SQL  Expert 3 2008
DB2 Intermediate 1 2007
ORACLE 10g Intermediate 1 2007
Server Setup and Administrator Proficiency Level
Apache/Tomcat 6.0 Server Intermediate 1 2007
Oracle DBMS Intermediate 1 2007
Developing Tools and Technology Proficiency Level
Netadvantage Advance 1.5 2007
Eclipse with MyEclipse integrated (C++/Java) Advance 2 2006
Toad for Oracle, SQL Server Intermediate 1 2007
nHibernate Advance 2 2007
Log4j,log4net Intermediate 1 2007
Spring.Net, Spring MVC(AOP) Intermediate 1 2007
iBatis Intermediate 1 2007
OS Linux Intermediate 1 2007
Cygwin  Intermediate 1 2008
wxWidgets and Qt4 Intermediate 1 2008
","""SKL""","""Summary of Skills"""
"Summary
• More than 3 years of experience in software development
• Has good knowledge of Databases and Object-Oriented Analysis and Designs
• Strong experiences in:
o Microsoft.NET, C#, Java
o SQL Server, MySQL
o Windows and web-based applications 

• English proficiency: Good English with 2 years working with Foreign Companies.
","""SKL""","""Summary"""
"Languages
 English: Good English (IELTS 6.5, RMIT Advanced Level Certificate)
 Vietnamese: Native
","""SKL""","""Languages"""
"SKILLS

1. Developer Programmer:

• Coded web pages utilizing CSS, HTML and programming languages with Framework or Open Source including .Net (VB and Csharp ), PHP (Zend Studio, CakePHP) and Java (Spring) and general-purpose server-side scripting language originally designed for Web development to produce dynamic Web pages and a combination of languages for instance AJAX, Web service.

• Responsible preliminary design stages for a database (include: SQL Server 2000, 2005, 2008; Oracle; MySql). Experienced for the performance, integrity and security of a database, involved in the planning and development of the database module, as well as troubleshooting any issues on behalf of the users.

• Knowledge of UI frameworks for Android and iOS, MVP (Model View Presenter) application design and complex, reactive touch based UI, considerable programming experience in either Java, Objective--‐C or C++, Integrating mobile applications with server side functions (Ajax, JSON/REST and Web Services APIs

– PHP or .Net Server), skills working with hybrid application development (Ionic, PhoneGap/Cordova).

• Experience with JavaScript frameworks (AngularJS, Backbone, jQuery Mobile) or Jquery open source (JQgrid, jQuery EasyUI). Design website with HTML5/CSS3/SCSS.

2. Network Administrator:
 
• Installation/Upgrading/Formatting/Partition of Operating System (Win 2003 server, Win XP, Win 7, Linux

– Fedora Core 6) with server. Installing service pack, Managing, Configuring & Troubleshooting Widows services (DNS, DHCP…), Database Server (SQL server, My SQL, Oracle, DB2), Linux Service (IP Table, Samba…).

• Troubleshooting of system problems raised by users and maintaining the asset management systems. Installation and configuring clients machine with necessary framework coding (include Zend Server, JBoss /Tomcat ).

3. Other:

• Skills project manager define plans requiring software development, write proposal, prototype design and workflow process for meting presentation. Provide technical and project management expertise across multiple areas of application development and identify options for potential solutions and assess them for technical and business suitability.

• Experience for handle distribution business about manage customers, store, and services in a cost-effective manner. Connect and develop each phase of distribution chain from customers, ordering, delivery, payment, inventory, and right through to services management combination of Distributor Management Systems (Retail or Distributor System).

• Experience for retailers have complex store ordering and purchasing/inventory management challenges that must address seasonality, product shelf life, support for promotional activity, push and pull store ordering cycles, restricted store ordering, fair share inventory allocation, and a continuously changing product variety.

The solution for retailer’s ability to generate sales revenue with maximum inventory turns is predicated on having sophisticated demand planning / forecasting capabilities.

• Experience personal organize and ability to priorities and carry out multiple tasks, supporting project resource scheduling and department capacity planning. Ability on a wide range of projects involving the implementation of new and existing systems, solutions and processes. Take responsibility for making key decisions to ensure the successful implementation of all initiatives.
","""SKL""","""SKILLS"""
"SKILL
• Proficient in coding C#, VB, SQL, Asp.net, C/C++
• Html, php, css, javascript, ajax, jquery UI, tootip, bootrap 3.2.0, kendoUI, metroUI
• Knowledge about jquery, webservice, IIS 7.0, MVC4, Jetty Server, Apache Thrift, POCO C++, kyoto cabinet NOSQL…
• Proficient in Visual studio 2010, Visual studio 2013, Microsoft SQL Server 2008
• Using interface librarys dotnetbar, developer express, krypton, Qios
• Read and understand English documents 
• To communicate enthusiasm with everybody, Fast Accommodate in new working environment.
• Enthusiasm, responsibility in work of myself and pressure, power of work
• Accept promptly new technology 

","""SKL""","""SKILL"""
"Skills set
         
Programming language Exp (Years)
C# (ASP.Net) 7
LinQ (ASP.Net) 6
HTML 6
CSS 6
Javascript 4
HTML5 1.5
CSS3 1.5
Bootstrap 2
Grunt, JIRA, GIT,Cute FTP, SVN…. 3
Node JS 0.5
Angular JS 1
PhoneGap 1
Titanium 0.5
Jquery 4
C++ 1 (Game Loft)
JSP 2
JSF 2
RichFace 2
Spring 3
Servlet 1
Struth 1
EJB 0.5
PHP 2
XML 0.5
MSSQL 7
MySQL 1
Oracle 1
Photoshop 4 ( Design Websites)
Languages : English(writing, reading, speaking and listening), Level B.
","""SKL""","""Skills set"""
"Advantages

Ability to communicate effectively, work independently, to grasp issues quickly, Activities.

","""SKL""","""Advantages"""
"Areas of Expertise
Ability to use programming languages effectively:
 Proficient in C#/ASP.NET MVC 4, Android, HTML 5 in Windows 8
 Experience of Orchard CMS frameworks
 Familiar with iOS, Java, PHP, VB Webform, HTML, Css, JavaScript, XML, MySQL, SQL Server, Entity Framework
 Experience of CI and Agile working process
Ability to work individually or team work, productively and efficiently under pressure. 
Ability to learn eagerly. 
Willingness to work with emerging alternative technologies.
Can work in fast-paced environment while maintaining attention to detail.
","""SKL""","""Areas of Expertise"""
"Key Competencies
 Leadership  Business Analysis
 Communication  Scrum Master
 Quality Assurance  

","""SKL""","""Key Competencies"""
